fecha,HORA declarada,OperadOR,Pais_Accidente,Cantidad de rutas,all_aboard,cantidad de fallecidos,Cause,Cause_Category,desconocido,errores_humanos,fallas_gestion_trafico,fallos_equipos,problemas_disenio,problemas_fabricacion,problemas_mantenimiento,problemas_meteorologicos
1929-05-09,00:00:00,Mexicana,Mexico,1,5,5,"['engine', 'failed', 'stalled']",fallos_equipos;fallos_equipos;fallos_equipos,0,0,0,1,0,0,0,0
1929-05-18,00:00:00,MALERT,Hungary,1,2,2,['wing'],problemas_disenio,0,0,0,0,1,0,0,0
1929-05-22,00:00:00,Aeropostale,Algeria,1,6,4,['unknown'],desconocido,1,0,0,0,0,0,0,0
1929-06-13,08:00:00,Pan American Airways,Cuba,1,5,2,['telephone'],,0,0,0,0,0,0,0,0
1929-06-14,00:00:00,Aeropostale,spain,1,2,1,['power'],problemas_mantenimiento,0,0,0,0,0,0,1,0
1929-06-17,11:30:00,Imperial Airways,United Kingdom,1,13,7,"['airport', 'engine', 'failed', 'failure', 'fatigue']",fallas_gestion_trafico;fallos_equipos;fallos_equipos;fallos_equipos;problemas_disenio,0,0,1,1,1,0,0,0
1929-06-24,00:00:00,Northwest Orient Airlines,United States,1,8,1,"['engines', 'failed', 'stall', 'takeoff']",fallos_equipos;fallos_equipos;fallos_equipos,0,0,0,1,0,0,0,0
1929-06-29,21:00:00,Bodensee Aerolloyd,Deutschland,2,5,5,"['broke', 'landing']",problemas_mantenimiento;errores_humanos,0,1,0,0,0,0,1,0
1929-06-29,00:00:00,Continental Air Lines,United States,1,1,1,"['burned', 'fog', 'mast', 'visibility']",fallos_equipos;problemas_meteorologicos;errores_humanos;problemas_meteorologicos,0,1,0,1,0,0,0,1
1929-08-11,00:00:00,Middle States Airlines,United States,1,4,4,['unknown'],desconocido,1,0,0,0,0,0,0,0
1929-08-24,00:00:00,Ukvozduchput,Russia,1,1,1,['unknown'],desconocido,1,0,0,0,0,0,0,0
1929-08-24,00:00:00,Deutsche Lufthansa,Deutschland,1,5,4,"['fog', 'visibility']",problemas_meteorologicos;problemas_meteorologicos,0,0,0,0,0,0,0,1
1929-09-02,00:00:00,Associated Aviators,United States,1,2,1,['thunderstorm'],problemas_meteorologicos,0,0,0,0,0,0,0,1
1929-09-03,11:01:00,Trans Continental Air Transport,United States,2,8,8,"['thunderstorm', 'turbulence']",problemas_meteorologicos;problemas_meteorologicos,0,0,0,0,0,0,0,1
1929-09-06,00:00:00,Imperial Airways,Iran,1,5,3,"['night', 'visibility']",problemas_meteorologicos;problemas_meteorologicos,0,0,0,0,0,0,0,1
1929-09-14,00:00:00,Aeropostale,North Atlantic,1,6,6,['unknown'],desconocido,1,0,0,0,0,0,0,0
1929-09-14,18:00:00,Skyways,Canada,1,6,6,['unknown'],desconocido,1,0,0,0,0,0,0,0
1929-09-17,00:00:00,Colonial Air Transport,United States,1,1,1,['fog'],problemas_meteorologicos,0,0,0,0,0,0,0,1
1929-09-17,00:00:00,Aeropostale,Morocco,1,5,5,['unknown'],desconocido,1,0,0,0,0,0,0,0
1929-09-17,00:00:00,Pickwick Airways,United States,1,2,1,"['hillside', 'landing', 'storm']",errores_humanos;errores_humanos;problemas_meteorologicos,0,1,0,0,0,0,0,1
1929-10-26,18:00:00,Imperial Airways,Italia,1,7,7,['winds'],problemas_meteorologicos,0,0,0,0,0,0,0,1
1929-10-29,00:00:00,Continental Air Lines,United States,1,1,1,"['foggy', 'trees']",problemas_meteorologicos;problemas_meteorologicos,0,0,0,0,0,0,0,1
1929-10-31,00:00:00,Bremerton-Seattle Air Taxi / Gorst Air Lines,United States,1,2,2,['unknown'],desconocido,1,0,0,0,0,0,0,0
1929-11-04,07:00:00,Corp. Aeronautica de Transportes,Mexico,1,4,4,"['dense', 'fog']",problemas_meteorologicos;problemas_meteorologicos,0,0,0,0,0,0,0,1
1929-11-06,10:10:00,Deutsche Lufthansa,United Kingdom,2,8,7,"['fog', 'land', 'rain', 'tree']",problemas_meteorologicos;errores_humanos;problemas_meteorologicos;errores_humanos,0,1,0,0,0,0,0,1
1929-11-16,09:35:00,Air Union,France,1,3,3,['fog'],problemas_meteorologicos,0,0,0,0,0,0,0,1
1929-11-20,00:00:00,S.A.M. Società Aerea Mediterranea,in,1,12,1,['optical'],problemas_meteorologicos,0,0,0,0,0,0,0,1
1929-11-30,00:00:00,Varney Air Lines,United States,1,1,1,['fog'],problemas_meteorologicos,0,0,0,0,0,0,0,1
1929-12-02,00:00:00,National Air Transport,United States,1,1,1,['storm'],problemas_meteorologicos,0,0,0,0,0,0,0,1
1929-12-19,00:00:00,Deutsche Lufthansa,Deutschland,1,3,2,"['airport', 'fog']",fallas_gestion_trafico;problemas_meteorologicos,0,0,1,0,0,0,0,1
1929-12-30,17:00:00,Trans Continental Air Transport,United States,1,5,5,"['approach', 'demonstration']",errores_humanos;errores_humanos,0,1,0,0,0,0,0,0
1930-01-10,00:00:00,Boeing Air Transport,United States,1,1,1,"['fog', 'landed', 'landing', 'snow']",problemas_meteorologicos;errores_humanos;errores_humanos;problemas_meteorologicos,0,1,0,0,0,0,0,1
1930-01-13,00:00:00,Air Orient,Madagascar,1,3,3,['unknown'],desconocido,1,0,0,0,0,0,0,0
1930-01-19,18:23:00,Maddux Airlines,United States,1,16,16,"['burned', 'weather', 'wing']",fallos_equipos;problemas_meteorologicos;problemas_disenio,0,0,0,1,1,0,0,1
1930-01-25,00:00:00,Aeropostale,spain,1,2,2,['thunderstorms'],problemas_meteorologicos,0,0,0,0,0,0,0,1
1930-01-27,17:30:00,Central  Airlines (Universal Aviation Corporation),United States,1,5,5,"['fire', 'land']",fallos_equipos;errores_humanos,0,1,0,1,0,0,0,0
1930-02-03,00:00:00,Colonial Air Transport,United States,1,1,1,['land'],errores_humanos,0,1,0,0,0,0,0,0
1930-02-10,00:00:00,Air Union,United Kingdom,1,6,2,"['fail', 'failed', 'fatigue', 'land', 'snow', 'stalled']",fallos_equipos;fallos_equipos;problemas_disenio;errores_humanos;problemas_meteorologicos;fallos_equipos,0,1,0,1,1,0,0,1
1930-04-18,17:00:00,Canadian Colonial Airways,United States,1,4,4,"['fog', 'power']",problemas_meteorologicos;problemas_mantenimiento,0,0,0,0,0,0,1,1
1930-05-10,00:00:00,Aeropostale,Argentina,1,4,3,"['foggy', 'night']",problemas_meteorologicos;problemas_meteorologicos,0,0,0,0,0,0,0,1
1930-06-05,00:00:00,Colonial Air Transport,United States,1,15,1,"['engine', 'takeoff']",fallos_equipos,0,0,0,1,0,0,0,0
1930-07-07,00:00:00,Deutsche Lufthansa,Denmark,1,8,5,"['engine', 'failure', 'landed', 'storm']",fallos_equipos;fallos_equipos;errores_humanos;problemas_meteorologicos,0,1,0,1,0,0,0,1
1930-07-10,00:00:00,Cross Airways,United States,1,5,5,"['exploded', 'fog', 'thunderstorms']",fallos_equipos;problemas_meteorologicos;problemas_meteorologicos,0,0,0,1,0,0,0,1
1930-07-21,15:00:00,Walcot Air Line,United Kingdom,2,6,6,['unknown'],desconocido,1,0,0,0,0,0,0,0
1930-08-22,15:45:00,Ceskoslovenske Aerolinie,Philippines,1,11,10,['chimney'],errores_humanos,0,1,0,0,0,0,0,0
1930-09-11,00:00:00,Sabena,United Kingdom,1,2,2,['unknown'],desconocido,1,0,0,0,0,0,0,0
1930-09-25,00:00:00,Western Canada Airways,Canada,2,3,3,"['fog', 'land']",problemas_meteorologicos;errores_humanos,0,1,0,0,0,0,0,1
1930-10-05,02:05:00,Military - British Air Ministry,France,1,54,48,"['night', 'rain', 'storm', 'test', 'wind']",problemas_meteorologicos;problemas_meteorologicos;problemas_meteorologicos;problemas_meteorologicos;problemas_meteorologicos,0,0,0,0,0,0,0,1
1930-10-06,09:45:00,Deutsche Lufthansa,Deutschland,1,8,8,"['gust', 'land', 'wind']",problemas_meteorologicos;errores_humanos;problemas_meteorologicos,0,1,0,0,0,0,0,1
1930-10-12,00:00:00,Aeropostale,Morocco,1,4,4,['mountains'],errores_humanos,0,1,0,0,0,0,0,0
1930-10-13,00:00:00,Wings Ltd,Australia,1,3,3,['unknown'],desconocido,1,0,0,0,0,0,0,0
1930-10-28,00:00:00,Alaska-Washington Airways,Canada,2,3,3,['unknown'],desconocido,1,0,0,0,0,0,0,0
1930-10-30,00:00:00,Imperial Airways,France,1,6,3,"['engine', 'fog']",fallos_equipos;problemas_meteorologicos,0,0,0,1,0,0,0,1
1930-10-30,00:00:00,Embry Riddle Company,United States,1,1,1,['engine'],fallos_equipos,0,0,0,1,0,0,0,0
1930-11-07,00:00:00,Syndicato Condor,Brazil,1,9,1,['unknown'],desconocido,1,0,0,0,0,0,0,0
1930-11-18,20:00:00,Pacific Air Transport,United States,1,3,3,['snowstorm'],problemas_meteorologicos,0,0,0,0,0,0,0,1
1930-12-09,00:00:00,China National Aviation Corporation,China,1,6,4,"['mast', 'wing']",errores_humanos;problemas_disenio,0,1,0,0,1,0,0,0
1931-01-08,22:40:00,Sabena,Belgium,1,2,2,['fog'],problemas_meteorologicos,0,0,0,0,0,0,0,1
1931-01-22,00:00:00,Varney Air Lines,United States,1,1,1,"['dense', 'fog', 'mountain']",problemas_meteorologicos;problemas_meteorologicos;errores_humanos,0,1,0,0,0,0,0,1
1931-02-08,00:00:00,Dominion Air Lines,New Zealand,1,3,3,['stalled'],fallos_equipos,0,0,0,1,0,0,0,0
1931-02-20,00:00:00,Western Canada Airways,Canada,2,3,2,['fog'],problemas_meteorologicos,0,0,0,0,0,0,0,1
1931-02-24,00:00:00,Aeropostale,spain,1,3,1,['fuel'],problemas_mantenimiento,0,0,0,0,0,0,1,0
1931-03-21,13:00:00,Australian National Airways,Australia,1,8,8,"['mountains', 'weather', 'wreckage']",errores_humanos;problemas_meteorologicos;fallos_equipos,0,1,0,1,0,0,0,1
1931-03-31,10:45:00,Trans Continental and Western Air,United States,1,8,8,"['icing', 'thunderstorm', 'turbulence', 'wing']",problemas_meteorologicos;problemas_meteorologicos;problemas_meteorologicos;problemas_disenio,0,0,0,0,1,0,0,1
1931-04-14,00:00:00,Deutsche Lufthansa,Deutschland,1,10,2,['failure'],fallos_equipos,0,0,0,1,0,0,0,0
1931-05-05,23:30:00,Pacific Air Transport,United States,1,2,2,"['airport', 'dense', 'fog', 'land']",fallas_gestion_trafico;problemas_meteorologicos;problemas_meteorologicos;errores_humanos,0,1,1,0,0,0,0,1
1931-05-22,00:00:00,Guiena Airways,Australia,1,1,1,"['fog', 'trees']",problemas_meteorologicos;problemas_meteorologicos,0,0,0,0,0,0,0,1
1931-05-24,22:30:00,National Air Transport,United States,1,1,1,"['burned', 'icing', 'mountain', 'visibility']",fallos_equipos;problemas_meteorologicos;errores_humanos;problemas_meteorologicos,0,1,0,1,0,0,0,1
1931-06-07,09:00:00,Air Orient,Myanmar,1,4,4,"['engine', 'land', 'trees', 'visibility']",fallos_equipos;errores_humanos;problemas_meteorologicos;problemas_meteorologicos,0,1,0,1,0,0,0,1
1931-06-11,00:00:00,Rubner Flying Service,United States,1,3,2,"['land', 'wing']",errores_humanos;problemas_disenio,0,1,0,0,1,0,0,0
1931-06-13,00:00:00,Deutsche Lufthansa,Deutschland,1,4,4,"['engine', 'failure', 'fog']",fallos_equipos;fallos_equipos;problemas_meteorologicos,0,0,0,1,0,0,0,1
1931-07-12,00:00:00,Braniff Airlines,United States,1,2,2,"['airport', 'engine']",fallas_gestion_trafico;fallos_equipos,0,0,1,1,0,0,0,0
1931-07-14,00:00:00,Australian Aerial Services,Australia,1,2,2,unknown,,0,0,0,0,0,0,0,0
1931-07-21,00:00:00,American Airways,United States,1,1,1,unknown,,0,0,0,0,0,0,0,0
1931-07-24,00:00:00,CIDNA,Bulgaria,1,7,7,['fire'],fallos_equipos,0,0,0,1,0,0,0,0
1931-08-09,08:40:00,American Airways,United States,1,6,6,"['broken', 'engine', 'failure']",problemas_mantenimiento;fallos_equipos;fallos_equipos,0,0,0,1,0,0,1,0
1931-09-14,20:00:00,Chicago-Detroit Airways,United States,1,1,1,['land'],errores_humanos,0,1,0,0,0,0,0,0
1931-09-15,00:00:00,CIDNA,Romania,2,6,6,['unknown'],desconocido,1,0,0,0,0,0,0,0
1931-09-16,04:00:00,Pacific Air Transport,United States,1,4,4,['airport'],fallas_gestion_trafico,0,0,1,0,0,0,0,0
1931-10-06,00:00:00,Deutsche Lufthansa,Canada,1,3,3,['unknown'],desconocido,1,0,0,0,0,0,0,0
1931-10-14,00:00:00,Syndicato Condor,Brazil,1,3,3,unknown,,0,0,0,0,0,0,0,0
1931-11-05,06:48:00,"NY, Phil., Washington AW",United States,1,5,5,"['airport', 'land']",fallas_gestion_trafico;errores_humanos,0,1,1,0,0,0,0,0
1931-11-13,00:00:00,Union Airways,South Africa,1,3,3,"['mountains', 'thunderstorm', 'wing']",errores_humanos;problemas_meteorologicos;problemas_disenio,0,1,0,0,1,0,0,1
1931-11-23,00:00:00,Boeing Air Transport,United States,1,1,1,"['airport', 'land', 'snowstorm']",fallas_gestion_trafico;errores_humanos;problemas_meteorologicos,0,1,1,0,0,0,0,1
1931-11-24,00:00:00,China National Aviation Corporation,China,1,3,3,"['fog', 'mountain']",problemas_meteorologicos;errores_humanos,0,1,0,0,0,0,0,1
1931-11-26,22:30:00,Varney Air Lines,United States,1,1,1,"['fog', 'land']",problemas_meteorologicos;errores_humanos,0,1,0,0,0,0,0,1
1931-12-05,00:00:00,Braniff Airways,United States,1,6,2,"['icing', 'land', 'storm']",problemas_meteorologicos;errores_humanos;problemas_meteorologicos,0,1,0,0,0,0,0,1
1931-12-06,05:45:00,KLM Royal Dutch Airlines,Thailand,1,7,5,['unknown'],desconocido,1,0,0,0,0,0,0,0
1931-12-09,00:00:00,Aeropostale,Algeria,1,2,2,"['failure', 'fire', 'hydraulic']",fallos_equipos;fallos_equipos;fallos_equipos,0,0,0,1,0,0,0,0
1931-12-31,00:00:00,American Airways,United States,1,5,4,"['airport', 'fog', 'weather', 'wing']",fallas_gestion_trafico;problemas_meteorologicos;problemas_meteorologicos;problemas_disenio,0,0,1,0,1,0,0,1
1932-01-21,00:00:00,Northwest Airways,United States,1,1,1,['fog'],problemas_meteorologicos,0,0,0,0,0,0,0,1
1932-01-29,16:00:00,Century Pacific Lines,United States,1,8,8,"['mountains', 'wreckage']",errores_humanos;fallos_equipos,0,1,0,1,0,0,0,0
1932-02-01,00:00:00,Bimini Airways,United States,1,5,5,['unknown'],desconocido,1,0,0,0,0,0,0,0
1932-02-02,00:00:00,Boeing Air Transport,United States,1,2,1,"['fire', 'landing']",fallos_equipos;errores_humanos,0,1,0,1,0,0,0,0
1932-02-02,00:00:00,Transamerican Airlines,United States,1,1,1,['snowstorm'],problemas_meteorologicos,0,0,0,0,0,0,0,1
1932-02-27,00:00:00,Aeropostale,Brazil,1,3,3,['thunderstorm'],problemas_meteorologicos,0,0,0,0,0,0,0,1
1932-03-08,02:00:00,Century Air Lines,United States,1,5,3,"['night', 'practicing', 'skeleton']",problemas_meteorologicos;errores_humanos;problemas_disenio,0,1,0,0,1,0,0,1
1932-03-19,19:30:00,American Airways,United States,1,7,7,"['foggy', 'maintain', 'power', 'visual']",problemas_meteorologicos;problemas_mantenimiento;problemas_mantenimiento;problemas_meteorologicos,0,0,0,0,0,0,1,1
1932-03-21,00:00:00,Trans Continental and Western Air,United States,1,1,1,['unknown'],desconocido,1,0,0,0,0,0,0,0
1932-03-29,00:00:00,Air Orient,Iraq,1,3,3,['storm'],problemas_meteorologicos,0,0,0,0,0,0,0,1
1932-03-31,00:00:00,National Air Transport,United States,1,1,1,['storm'],problemas_meteorologicos,0,0,0,0,0,0,0,1
1932-04-21,00:00:00,Transamerica Airlines,United States,1,1,1,['approach'],errores_humanos,0,1,0,0,0,0,0,0
1932-05-16,00:00:00,Pacific Air Transport,United States,1,3,3,"['airport', 'burned', 'fog', 'land']",fallas_gestion_trafico;fallos_equipos;problemas_meteorologicos;errores_humanos,0,1,1,1,0,0,0,1
1932-05-30,12:00:00,Varney Air Lines,United States,1,2,1,"['engine', 'exploded']",fallos_equipos;fallos_equipos,0,0,0,1,0,0,0,0
1932-07-16,08:00:00,Panagra,Chile,2,9,9,"['ice', 'mountains', 'snow', 'snowstorm', 'wreckage']",problemas_meteorologicos;errores_humanos;problemas_meteorologicos;problemas_meteorologicos;fallos_equipos,0,1,0,1,0,0,0,1
1932-08-12,00:00:00,Air Orient,Lebanon,1,7,0,['landing'],errores_humanos,0,1,0,0,0,0,0,0
1932-08-31,00:10:00,A B Aerotransport,Deutschland,1,2,2,"['chimney', 'engine', 'landing', 'night', 'visibility']",errores_humanos;fallos_equipos;errores_humanos;problemas_meteorologicos;problemas_meteorologicos,0,1,0,1,0,0,0,1
1932-09-08,09:00:00,American Airways,United States,1,4,3,"['burned', 'mountain', 'weather']",fallos_equipos;errores_humanos;problemas_meteorologicos,0,1,0,1,0,0,0,1
1932-09-17,06:00:00,Air Union,United Kingdom,1,2,1,"['approach', 'fog', 'visibility']",errores_humanos;problemas_meteorologicos;problemas_meteorologicos,0,1,0,0,0,0,0,1
1932-09-18,00:00:00,New England Airways,Australia,1,3,3,"['turbulence', 'winds', 'wing']",problemas_meteorologicos;problemas_meteorologicos;problemas_disenio,0,0,0,0,1,0,0,1
1932-10-12,00:00:00,Aeropostale,Mauritania,1,1,1,['unknown'],desconocido,1,0,0,0,0,0,0,0
1932-10-26,00:00:00,Lloyd Aero Boliviano,Bolivia,1,2,2,['unknown'],desconocido,1,0,0,0,0,0,0,0
1932-10-29,00:00:00,Deutsche Lufthansa,United Kingdom,1,2,2,['winds'],problemas_meteorologicos,0,0,0,0,0,0,0,1
1932-11-02,00:00:00,Deutsche Lufthansa,Deutschland,1,5,5,"['fog', 'mountainous', 'mountains', 'wing']",problemas_meteorologicos;errores_humanos;errores_humanos;problemas_disenio,0,1,0,0,1,0,0,1
1932-11-25,00:00:00,Hunter Airways,United States,1,2,2,['tree'],errores_humanos,0,1,0,0,0,0,0,0
1932-12-14,00:00:00,Trans Continental and Western Air,United States,1,2,2,['snowstorm'],problemas_meteorologicos,0,0,0,0,0,0,0,1
1932-12-14,00:00:00,Boeing Air Transport,United States,1,1,1,"['maintain', 'mountain']",problemas_mantenimiento;errores_humanos,0,1,0,0,0,0,1,0
1932-12-26,00:00:00,Guinea Airways,Australia,1,1,1,['unknown'],desconocido,1,0,0,0,0,0,0,0
1933-01-10,00:00:00,Aeropostale,Algeria,1,3,1,['unknown'],desconocido,1,0,0,0,0,0,0,0
1933-01-14,00:00:00,Eastern Air Transport,United States,1,2,2,['burned'],fallos_equipos,0,0,0,1,0,0,0,0
1933-01-20,00:00:00,American Airways,United States,1,1,1,['unknown'],desconocido,1,0,0,0,0,0,0,0
1933-01-20,02:07:00,American Airways,United States,1,1,1,"['hillside', 'visibility']",errores_humanos;problemas_meteorologicos,0,1,0,0,0,0,0,1
1933-01-24,00:00:00,Pacific Air Transport,United States,1,3,2,['unknown'],desconocido,1,0,0,0,0,0,0,0
1933-03-11,00:00:00,Pan American Grace Airways,Argentina,1,2,2,['burned'],fallos_equipos,0,0,0,1,0,0,0,0
1933-03-25,20:07:00,Varney Airlines,United States,1,3,3,"['rain', 'weather']",problemas_meteorologicos;problemas_meteorologicos,0,0,0,0,0,0,0,1
1933-03-28,14:30:00,Imperial Airways,Belgium,1,15,15,"['fire', 'landing']",fallos_equipos;errores_humanos,0,1,0,1,0,0,0,0
1933-04-03,00:00:00,Deutsche Lufthansa,Deutschland,1,2,1,['unknown'],desconocido,1,0,0,0,0,0,0,0
1933-04-04,12:30:00,Military - U.S. Navy,United States,1,76,73,"['lightning', 'storm']",problemas_meteorologicos;problemas_meteorologicos,0,0,0,0,0,0,0,1
1933-04-23,07:40:00,Air Orient,Italia,2,8,5,['mountain'],errores_humanos,0,1,0,0,0,0,0,0
1933-04-29,00:00:00,Eurasia,Deutschland,1,4,4,['test'],problemas_meteorologicos,0,0,0,0,0,0,0,1
1933-05-09,15:00:00,Aeropostale - La Tecoere Company,spain,1,6,6,['unknown'],desconocido,1,0,0,0,0,0,0,0
1933-06-04,03:15:00,Eastern Air Transport,United States,1,1,1,['engine'],fallos_equipos,0,0,0,1,0,0,0,0
1933-06-11,17:00:00,Palwaukee,United States,1,9,9,"['land', 'landing', 'wing']",errores_humanos;errores_humanos;problemas_disenio,0,1,0,0,1,0,0,0
1933-07-18,15:40:00,Societa Anonima Aero Expresso Italiana,Aegean Sea,1,6,6,['winds'],problemas_meteorologicos,0,0,0,0,0,0,0,1
1933-08-29,01:00:00,Trans Continental and Western Air,United States,1,5,5,"['landing', 'mountain', 'storm']",errores_humanos;errores_humanos;problemas_meteorologicos,0,1,0,0,0,0,0,1
1933-09-12,00:00:00,Aeroput,Cuba,1,8,8,"['engine', 'takeoff']",fallos_equipos,0,0,0,1,0,0,0,0
1933-10-10,21:00:00,United Air Lines,United States,1,10,10,"['explosion', 'explosive', 'sabotage']",errores_humanos,0,1,0,0,0,0,0,0
1933-10-31,11:20:00,Air France,France,1,5,2,unknown,,0,0,0,0,0,0,0,0
1933-11-09,22:35:00,United Air Lines,United States,1,10,4,['fog'],problemas_meteorologicos,0,0,0,0,0,0,0,1
1933-11-10,00:00:00,Trans Continental and Western Air,United States,1,1,0,"['engine', 'fire']",fallos_equipos;fallos_equipos,0,0,0,1,0,0,0,0
1933-11-20,00:00:00,China National Aviation Corporation,China,1,8,8,"['fog', 'mountain']",problemas_meteorologicos;errores_humanos,0,1,0,0,0,0,0,1
1933-11-21,15:00:00,Kalinin,Russia,2,20,14,"['failure', 'test']",fallos_equipos;problemas_meteorologicos,0,0,0,1,0,0,0,1
1933-11-24,00:00:00,National Air Transport,United States,1,2,2,['unknown'],desconocido,1,0,0,0,0,0,0,0
1933-12-11,16:00:00,Deutsche Lufthansa,Deutschland,1,10,6,"['landing', 'snow', 'visibility']",errores_humanos;problemas_meteorologicos;problemas_meteorologicos,0,1,0,0,0,0,0,1
1933-12-14,00:00:00,Union Airways,South Africa,1,6,5,['weather'],problemas_meteorologicos,0,0,0,0,0,0,0,1
1933-12-30,13:00:00,Imperial Airways,Belgium,1,10,10,"['fog', 'wing']",problemas_meteorologicos;problemas_disenio,0,0,0,0,1,0,0,1
1934-01-15,18:15:00,Air France,France,1,14,14,"['icing', 'snowstorm']",problemas_meteorologicos;problemas_meteorologicos,0,0,0,0,0,0,0,1
1934-01-20,00:00:00,Air France,France,1,2,2,unknown,,0,0,0,0,0,0,0,0
1934-02-23,14:15:00,Boeing Aircraft Company,United States,1,8,8,"['error', 'failed']",fallos_equipos;fallos_equipos,0,0,0,1,0,0,0,0
1934-02-26,00:00:00,Air France,Morocco,1,6,1,unknown,,0,0,0,0,0,0,0,0
1934-03-06,00:00:00,American Airways,United States,1,4,4,"['icing', 'snow']",problemas_meteorologicos;problemas_meteorologicos,0,0,0,0,0,0,0,1
1934-03-10,00:00:00,Pan American Airways (Scadta),Colombia,1,6,5,['wreckage'],fallos_equipos,0,0,0,1,0,0,0,0
1934-03-22,00:00:00,Pan American Grace Airlines,Peru,1,15,3,"['engine', 'failure']",fallos_equipos;fallos_equipos,0,0,0,1,0,0,0,0
1934-04-10,00:00:00,China National Aviation Corporation,China,1,3,3,unknown,,0,0,0,0,0,0,0,0
1934-05-09,00:00:00,Air France,Guernsey,1,6,6,['fog'],problemas_meteorologicos,0,0,0,0,0,0,0,1
1934-05-31,05:00:00,Air France,United Kingdom,1,2,2,['mast'],errores_humanos,0,1,0,0,0,0,0,0
1934-06-09,17:00:00,American Airways,United States,1,7,7,"['fog', 'mountains', 'prescribed', 'thunderstorms']",problemas_meteorologicos;errores_humanos;errores_humanos;problemas_meteorologicos,0,1,0,0,0,0,0,1
1934-06-11,11:00:00,Panagra,Argentina,1,10,6,['unknown'],desconocido,1,0,0,0,0,0,0,0
1934-06-22,00:00:00,Deutsche Lufthansa,Deutschland,1,7,1,['weather'],problemas_meteorologicos,0,0,0,0,0,0,0,1
